,Unnamed: 0_x,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,stage,Unnamed: 0.1,retweet_count,Unnamed: 0_y,picture_url,img_num,1st_picture_prediction_(p1),p1_%_confidence,p1_dog:True/False,2nd_picture_prediction_(p2),p2_%_confidence,p2_dog:True/False,3rd_picture_prediction_(p3),p3_%_confidence,p3_dog:True/False
323,689,787717603741622272,nan,nan,2016-10-16 18:11:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,nan,nan,,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",13,10,Tonks,puppo,1994-12-18 02:26:43.741622272,3081,1519,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,German_shepherd,0.992339,True,Malinois,0.00492039,True,kelpie,0.0008528019999999999,True
324,691,787322443945877504,nan,nan,2016-10-15 16:01:13 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,nan,nan,,https://twitter.com/dog_rates/status/787322443945877504/photo/1,10,10,Lincoln,nan,1994-12-13 12:40:43.945877504,1928,1517,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,Seat_belt,0.747739,False,Golden_retriever,0.10570299999999999,True,dingo,0.0172568,False
325,693,786963064373534720,nan,nan,2016-10-14 16:13:10 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,nan,nan,,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12,10,Rory,nan,1994-12-09 08:51:04.373534720,8850,1516,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,Golden_retriever,0.9153030000000001,True,Saluki,0.0462126,True,Labrador_retriever,0.0375041,True
326,695,786709082849828864,nan,nan,2016-10-13 23:23:56 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",nan,nan,,https://twitter.com/dog_rates/status/786709082849828864/photo/1,75,10,Lognnann,nan,1994-12-06 10:18:02.849828864,6733,1515,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1,Pomeranian,0.467321,True,Persian_cat,0.122978,False,chow,0.102654,True
327,696,786664955043049472,nan,nan,2016-10-13 20:28:35 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",nan,nan,,https://twitter.com/dog_rates/status/786664955043049472/photo/1,12,10,nnnann,nan,1994-12-05 22:02:35.043049472,2840,1514,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,Leonberg,0.512034,True,Keeshond,0.464816,True,Pomeranian,0.00781249,True
328,697,786595970293370880,nan,nan,2016-10-13 15:54:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,nan,nan,,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11,10,Dnnanle,nan,1994-12-05 02:52:50.293370880,3424,1513,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,Pembroke,0.709512,True,Cardigan,0.28717800000000004,True,chow,0.000570176,True
329,698,786363235746385920,nan,nan,2016-10-13 00:29:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,nan,nan,,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",13,10,Rizzo,doggo,1994-12-02 10:13:55.746385920,3881,1512,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,Golden_retriever,0.929266,True,Labrador_retriever,0.0628667,True,Saluki,0.00215669,True
330,702,786036967502913536,nan,nan,2016-10-12 02:53:11 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,7.79834332597e+17,4196983835.0,2016-09-25 00:06:08 +0000,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",11,10,Scout,nan,1994-11-28 15:36:07.502913536,7810,1510,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,Golden_retriever,0.9938299999999999,True,Cocker_spaniel,0.00314271,True,Great_Pyrenees,0.000917414,True
331,703,785927819176054784,nan,nan,2016-10-11 19:39:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,nan,nan,,https://twitter.com/dog_rates/status/785927819176054784/photo/1,12,10,Lucy,nan,1994-11-27 09:16:59.176054784,3498,1509,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1,Teddy,0.9720700000000001,False,Toy_poodle,0.00849262,True,chow,0.00288271,True
332,705,785639753186217984,nan,nan,2016-10-11 00:34:48 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,nan,nan,,"https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://twitter.com/dog_rates/status/785639753186217984/photo/1",10,10,Pinot,pupper,1994-11-24 01:15:53.186217984,2455,1507,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1,Porcupine,0.978042,False,Sea_urchin,0.0061063,False,echidna,0.00544197,False
333,708,785264754247995392,nan,nan,2016-10-09 23:44:41 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,nan,nan,,https://twitter.com/dog_rates/status/785264754247995392/photo/1,12,10,Doc,nan,1994-11-19 17:05:54.247995392,1813,1505,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1,Teddy,0.6748930000000001,False,Cradle,0.056739599999999994,False,chow,0.056137,True
334,709,785170936622350336,nan,nan,2016-10-09 17:31:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,nan,nan,,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",11,10,Hero,nan,1994-11-18 15:02:16.622350336,5373,1504,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2,Seat_belt,0.891193,False,Eskimo_dog,0.027494400000000002,True,Samoyed,0.0195303,True
335,712,784431430411685888,nan,nan,2016-10-07 16:33:21 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,nan,nan,,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12,10,Stormy,nan,1994-11-10 01:37:10.411685888,1415,1501,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,Miniature_poodle,0.744819,True,Toy_poodle,0.24319200000000002,True,standard_poodle,0.010920200000000001,True
336,715,783839966405230592,nan,nan,2016-10-06 01:23:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,nan,nan,,"https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1",13,10,Riley,nan,1994-11-03 05:19:26.405230592,11945,1500,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1,Quilt,0.333739,False,Siamese_cat,0.136245,False,three-toed_sloth,0.11746400000000001,False
337,718,783466772167098368,nan,nan,2016-10-05 00:40:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,nan,nan,,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",11,10,Finn,nan,1994-10-29 21:39:32.167098368,2488,1497,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,Chihuahua,0.789,True,Miniature_pinscher,0.115916,True,toy_terrier,0.036293900000000004,True
338,719,783391753726550016,nan,nan,2016-10-04 19:42:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,nan,nan,,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",13,10,Godi,nan,1994-10-29 00:49:13.726550016,6088,1496,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,Norwegian_elkhound,0.87713,True,Cairn,0.0862406,True,keeshond,0.0110191,True
339,720,783347506784731136,nan,nan,2016-10-04 16:46:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,6.74291837063e+17,4196983835.0,2015-12-08 18:17:56 +0000,"https://twitter.com/dog_rates/status/674291837063053312/photo/1,https://twitter.com/dog_rates/status/674291837063053312/photo/1",11,10,Kenny,nan,1994-10-28 12:31:46.784731136,6184,1495,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,1,Cardigan,0.611525,True,Pembroke,0.368566,True,Chihuahua,0.00332957,True
340,721,783334639985389568,nan,nan,2016-10-04 15:55:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,nan,nan,,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12,10,Dnnanve,nan,1994-10-28 08:57:19.985389568,12955,1494,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,Cardigan,0.593858,True,Shetland_sheepdog,0.13061099999999998,True,Pembroke,0.100842,True
341,723,782969140009107456,nan,nan,2016-10-03 15:42:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,nan,nan,,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",12,10,Cnnanli,nan,1994-10-24 03:25:40.009107456,8121,1492,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1,Seat_belt,0.474292,False,Golden_retriever,0.17139300000000002,True,Labrador_retriever,0.11059200000000001,True
342,724,782747134529531904,nan,nan,2016-10-03 01:00:34 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,nan,nan,,https://twitter.com/dog_rates/status/782747134529531904/photo/1,11,10,Dennancon,doggo,1994-10-21 13:45:34.529531904,1541,1491,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,Golden_retriever,0.560699,True,Otterhound,0.199482,True,clumber,0.040681800000000004,True
343,725,782722598790725632,nan,nan,2016-10-02 23:23:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",nan,nan,,https://twitter.com/dog_rates/status/782722598790725632/photo/1,10,10,Penny,nan,1994-10-21 06:56:38.790725632,5962,1490,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,Irish_setter,0.574557,True,Golden_retriever,0.339251,True,seat_belt,0.0461082,False
344,727,782305867769217024,nan,nan,2016-10-01 19:47:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,nan,nan,,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",12,10,Snnanmpson,doggo,1994-10-16 11:11:07.769217024,6151,1488,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1,Briard,0.5044270000000001,True,Soft-coated_wheaten_terrier,0.390678,True,Lhasa,0.0345955,True
345,728,782021823840026624,nan,nan,2016-10-01 00:58:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,7.07610948723e+17,4196983835.0,2016-03-09 16:56:11 +0000,"https://twitter.com/dog_rates/status/707610948723478529/photo/1,https://twitter.com/dog_rates/status/707610948723478529/photo/1",12,10,Hnnanrper,nan,1994-10-13 04:17:03.840026624,6889,1487,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,1,Golden_retriever,0.383223,True,Cocker_spaniel,0.16593,True,Chesapeake_Bay_retriever,0.118199,True
346,729,781955203444699136,nan,nan,2016-09-30 20:33:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,nan,nan,,https://twitter.com/dog_rates/status/781955203444699136/photo/1,11,10,Chipson,nan,1994-10-12 09:46:43.444699136,3710,1486,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,1,Pool_table,0.179568,False,Dining_table,0.154396,False,microwave,0.0336905,False
347,730,781661882474196992,nan,nan,2016-09-30 01:08:10 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,nan,nan,,https://twitter.com/dog_rates/status/781661882474196992/photo/1,5,10,nnnann,nan,1994-10-09 00:18:02.474196992,2987,1485,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1,Pembroke,0.438087,True,Golden_retriever,0.226954,True,collie,0.07065160000000001,True
348,732,781524693396357120,nan,nan,2016-09-29 16:03:01 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,nan,nan,,https://twitter.com/dog_rates/status/781524693396357120/photo/1,12,10,nnnann,nan,1994-10-07 10:11:33.396357120,6109,1484,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,1,Tennis_ball,0.994712,False,Chesapeake_bay_retriever,0.0035225,True,Labrador_retriever,0.0009214389999999999,True
349,735,781163403222056960,nan,nan,2016-09-28 16:07:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",nan,nan,,https://twitter.com/dog_rates/status/781163403222056960/photo/1,10,10,nnnann,nan,1994-10-03 05:50:03.222056960,3006,1482,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1,Shetland_sheepdog,0.973841,True,Collie,0.025187599999999997,True,Border_collie,0.00029731099999999997,True
350,736,780931614150983680,nan,nan,2016-09-28 00:46:20 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,nan,nan,,https://twitter.com/dog_rates/status/780931614150983680/photo/1,13,10,nnnann,puppo,1994-09-30 13:26:54.150983680,8102,1481,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,1,Padlock,0.731564,False,Necklace,0.0654616,False,chain,0.0364691,False
351,737,780858289093574656,nan,nan,2016-09-27 19:54:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",nan,nan,,https://twitter.com/dog_rates/status/780858289093574656/photo/1,10,10,Dnnansh,nan,1994-09-29 17:04:49.093574656,2199,1480,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1,Chesapeake_bay_retriever,0.488555,True,Sussex_spaniel,0.27165500000000004,True,kelpie,0.10691300000000001,True
352,739,780601303617732608,nan,nan,2016-09-27 02:53:48 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,nan,nan,,https://twitter.com/dog_rates/status/780601303617732608/photo/1,12,10,Hercules,nan,1994-09-26 17:41:43.617732608,3667,1478,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,Saint_bernard,0.995143,True,Cardigan,0.00304359,True,English_springer,0.00104955,True
353,740,780543529827336192,nan,nan,2016-09-26 23:04:13 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,nan,nan,,https://twitter.com/dog_rates/status/780543529827336192/photo/1,12,10,nnnann,nan,1994-09-26 01:38:49.827336192,1911,1477,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,Golden_retriever,0.628312,True,Labrador_retriever,0.317365,True,Tibetan_mastiff,0.0122601,True
354,741,780496263422808064,nan,nan,2016-09-26 19:56:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,7.42423170473e+17,4196983835.0,2016-06-13 18:27:32 +0000,"https://twitter.com/dog_rates/status/742423170473463808/photo/1,https://twitter.com/dog_rates/status/742423170473463808/photo/1",12,10,Bell,nan,1994-09-25 12:31:03.422808064,4097,1476,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1,Pug,0.99731,True,Brabancon_griffon,0.00118563,True,French_bulldog,0.00042798900000000004,True
